chapter,section,sub-section,question,options,correct-answer,note
2,,,Various traffic control devices in construction and maintenance work areas are the color:,"""a: Red.,b: Orange.,c: Yellow.""","""b""","""Traffic control devices in construction and maintenance work areas are typically orange. The DMV Handbook states:'Highway Construction and Maintenance Signs'. The signs shown in the image have black lettering and symbols on an orange background."""
2,,,A safety zone is a specially marked area for passengers to get on or off buses or trolleys. You may not drive through a safety zone:,"""a: Only when a bus or trolley is present.,b: Only when a bus or trolley is unloading passengers.,c: At any time or for any reason.""","""c""","""The DMV handbook states 'Safety zones are spaces set aside for pedestrians waiting for buses, streetcars, and trolleys. Safety zones are marked by raised buttons or markers on a road. Do not drive through a safety zone under any condition.'"""
2,,,"When you prepare to make a left turn from a one-way road into a one-way road, you must","""a: Move into the left lane or to the left side of a single lane,b: Move into the right lane or to the right side of a single lane,c: Move into the right lane or to the left side of a single lane""","""a""","""The DMV handbook states, 'To turn left: Drive close to the center divider or into the left turn lane.' On a one-way street, you should be driving in the far left lane, so to turn left you should remain in that lane."""
2,,,You exit the freeway on a ramp that curves downhill. You should:,"""a: Slow to a safe speed before the curve.,b: Slow to the posted speed limit for the freeway.,c: Wait until you have entered the curve to begin braking.""","""a""","""You should always slow down before entering a curve, especially one that is downhill. 'Slow down as you approach intersections and curves. For sharp curves, slow down as you approach and move through.'"""
1,,,"If pedestrians are illegally crossing in the middle of the street instead of in a crosswalk, you:","""a: Must stop for them.,b: Do not have to stop for them.,c: Should honk your horn at them.""","""a""","""Even though they are crossing illegally, you must still stop for them.  'When there is a pedestrian crossing a roadway with or without a crosswalk, you **must** use caution, reduce your speed, or stop to allow the pedestrian to safely finish crossing.'"""
1,,,"To make a right turn onto a two-way street from a two-way street, start in the right-hand lane and end in","""a: Any lane that is available,b: The left lane,c: The lane closest to the curb""","""c""","""According to page 20, 'To make a right turn: Drive close to the right edge of the road... Complete your turn in the right lane. Do not turn wide into another lane.'"""
1,,,Which of the following roadways freeze first when wet?,"""a: Bridges and overpasses,b: Intersections,c: Tunnels""","""a""","""Bridges and overpasses tend to freeze before the rest of the road because they can have icy spots."""
1,,,"When following a motorcycle, drivers must remember that motorcycles can ____________ than other vehicles.","""a: Accelerate much faster,b: Stop much more quickly,c: Stop much more slowly""","""b""","""According to the DMV handbook on page 44, 'Allow a safe three-second following distance. This space will help you avoid hitting a motorcyclist if they brake suddenly or fall.'"""
1,,,It is against the law to enter an intersection when:,"""a: You can't get all the way across before the light turns red.,b: The light is flashing yellow and you didn't stop first.,c: The light is yellow and you cannot stop safely.""","""a""","""According to the DMV handbook on page 34, 'Do not enter the intersection if you cannot get completely across before the traffic signal light turns red.'"""
1,,,In which lane should you end your turn when making a right turn?,"""a: Any lane free of traffic.,b: The lane closest to the left edge of the road.,c: The lane closest to the right edge of the road.""","""c""","""To make a right turn, you should end your turn in the lane closest to the right edge of the road. 'Do not swing wide into another lane of traffic.'"""
1,,,"If you are feeling fatigued while driving, you should:","""a: Increase your speed to reach your destination more quickly.,b: Increase the volume of your radio.,c: Find a safe parking area to take a short nap.""","""c""","""Fatigue and drowsiness can affect your vision and increase reaction time to hazards. 'Find a safe parking area to take a short nap.'  is the only option that directly addresses the issue of fatigue."""
1,,,What do pennant-shaped signs indicate?,"""a: A school crossing,b: A No Passing Zone,c: Yield""","b""","""Pennant-shaped signs are no-passing zone signs. They are yellow with black lettering and are placed on the left side of two-way roads to warn drivers that passing is not safe in that area."""
1,,,"If you are driving and the rear end of your car starts skidding to the left, you should:","""a: Steer to the right.,b: Steer to the left.,c: Tap your brakes lightly and shift into neutral.""","""b""","""To get out of a skid, you should steer in the direction of the skid. 'If you start to skid, follow these steps: 1. Slowly remove your foot from the accelerator. 2. Do not use the brakes. 3. Turn the steering wheel in the direction of the skid. 4. Try to get a wheel on dry pavement.'"""
1,,,To avoid glare from the headlights of an approaching car:,"""a: Look briefly toward the right side of the road.,b: Stay focused on the centerline on the road.,c: Flash your high beams.""","""a""","""To avoid glare from the headlights of an approaching car, the DMV handbook states on page 59, 'Do not look directly into the oncoming headlights...Look toward the right edge of your lane...Do not react to the other driver by keeping your high-beam headlights on.'"""
1,,,"If traffic light is red, but a police officer or fire fighter on duty tells you to go ahead, you should","""a: Wait for the green light,b: Do as he or she tells you,c: Report him or her to police""","""b""","""Obey any direction, order, or signal given by a law enforcement officer, or firefighter. Follow their orders even if they conflict with existing signs, signals, or laws."""
1,,,"When driving on a multi-lane street with two-way traffic, you should:","""a: Drive alongside the other vehicles so the drivers can see you.,b: You should drive ahead of or behind the other vehicles.,c: It is safest to drive in the lane next to the center line.""","""b""","""The DMV handbook states that you should drive ahead or behind the other vehicles to avoid collisions"""
1,,,Which of the following increases your chances of being in a collision?,"""a: Looking over your shoulder while making lane changes,b: Continuously changing lanes to pass other vehicles,c: Adjusting your rearview mirror before you start driving""","""b""","""Continuously changing lanes to pass other vehicles increases the risk of collision.  'Stay in one lane as much as possible. Do not weave in and out of traffic. Last minute lane or direction changes may increase the risk of collisions.'"""
1,,,"If you become angry or upset, you should","""a: Go for a drive to forget your problems,b: 'Cool off' before driving,c: Control your emotions while driving""","""b""","""The DMV Handbook emphasizes the importance of controlling your emotions while driving, stating: 'If you become angry or upset, you should 'cool off' before driving.'"""
1,,,"When you want to change lanes, you should never:","""a: Move into another lane while within an intersection.,b: Check your blind spot by looking over your shoulder.,c: Check for other drivers moving into the same lane.""","""a""","""The DMV handbook states that 'Once you start moving through an intersection, keep going. If you start to make a turn, follow through.' (page 14) It is not safe to change lanes within an intersection as other vehicles may be approaching or already in the intersection."""
1,,,"Before switching on the ignition, you should:","""a: Buckle your safety belt.,b: Be sure all passengers have buckled their safety belts.,c: Both of the above.""","""c""","""The DMV handbook states that drivers should 'buckle up' and make sure that their 'passengers must wear seat belts.'"""
1,,,BAC is,"""a: The acronym for Beer Accumulation,b: The number of ounces of alcohol in your blood,c: The percentage of alcohol in your blood""","""c""","""The DMV handbook defines BAC as 'Your BAC is the amount of alcohol in your blood.'"""
1,,,A driver should:,"""a: Stare directly in front of their car.,b: Only focus on the middle of the road.,c: Watch beside""","""c""","""To drive safely, you need to know what is around you. 'To drive safely, you need to know what is around you.' DMV handbook pg. 57."""
1,,,"Left sign or the lane and sign should be used to warn of the reduction in the number of traffic lanes in the direction of travel on a multi lane highway. When parking uphill on a 2 way street with no curb, your front wheels should be","""a: Turn to the left toward the street,b: Turn to the right away from the street,c: Parallel with the pavement,d: Turn the wheels toward the curb""","""b""","""To prevent rolling downhill when parked on a hill with no curb, turn your front wheels to the right away from the street. 'Headed uphill: Turn your front wheels away from the curb (left - towards the center of the road) and let your vehicle roll back a few inches. The wheel should gently touch the curb. '"""
1,,,"At a red traffic light with a green arrow, you may proceed in the direction of the arrow if:","""a: You first come to a complete stop.,b: You wait until the light changes.,c: You are in the proper lane and the roadway is clear.""","""c""","""A green arrow means GO in the direction the arrow is pointing. The green arrow allows you to make a protected turn. Oncoming vehicles are stopped by a red traffic signal light. """
1,,,You enter a designated turn lane to make a left turn at an upcoming intersection. There is oncoming traffic. You should:,"""a: Move to the left of the center lane.,b: Signal before you arrive at the intersection.,c: Turn your front wheels to the left to be prepared to turn.""","""b""","""Before making any turns, it is crucial to signal your intention to other drivers. The DMV handbook states, 'Start signaling 100 feet before the turn.'"""
1,,,Which of these statements is true about drinking alcohol and driving?,"""a: If you can walk in a straight line after drinking,b: If you are under the legal blood alcohol concentration limit,c: Alcohol affects judgement""","""c""","""The DMV handbook states that 'Almost everyone feels negative effects of alcohol, even at levels lower than the legal limit.' This means that even if you're under the legal BAC limit, alcohol can still affect your judgment and make you an unsafe driver."""
1,,,Which of the following statements about blind spots is true?,"""a: They are eliminated if you have one outside mirror on each side of the vehicle.,b: Large trucks have bigger blind spots than most passenger vehicles.,c: Blind spots can be checked by looking in your rearview mirrors.""","""b""","""The DMV handbook states that large vehicles and truck drivers have a better view in front of them and bigger mirrors, but they also have large blind spots, also called No Zones.  'In these areas, your vehicle can disappear from a large vehicle or truck driver's view. If you cannot see the truck's side mirrors, the truck driver cannot see you.'"""
1,,,"When a hazard is seen ahead, reaction distance","""a: Equals total stopping distance minus perception distance,b: Is how far a vehicle will continue to travel in ideal conditions before the driver hits the brakes,c: Is the sum of perception distance and braking distance""","""c""","""The reaction distance is the distance your vehicle will travel while you perceive the hazard and begin to react. It is the sum of the perception distance and the braking distance.  'To give yourself time to react, avoid last minute moves and hazards, always keep your eyes moving and scan the road at least 10 seconds ahead of your vehicle.'"""
1,,,A broken yellow line beside a solid yellow line indicates that:,"""a: Passing is permitted from the lane next to the solid yellow line.,b: Passing is not permitted from either direction.,c: Passing is permitted from the lane next to the broken yellow line.""","""c""","""A broken yellow line indicates you may pass if the broken line is next to your driving lane. Only pass when it is safe. """
1,,,You must show proof of insurance to law enforcement:,"""a: Only if you are involved in a collision.,b: If you are involved in a collision or stopped for a citation.,c: Only if you are stopped and cited.""","""b""","""The DMV handbook states on page 29, 'The driver of a stopped vehicle must produce a driver's license, proof of insurance, and vehicle registration when stopped by law enforcement.' This implies that proof of insurance is required during a traffic stop, not just when involved in a collision."""
1,,,Dim your headlights for oncoming vehicles or when you are within 300 feet of a vehicle:,"""a: That you are approaching from behind.,b: Approaching you from behind.,c: That you have already passed.""","""a""","""The DMV handbook states on page 11, 'Dim your high-beam headlights to low beams within 500 feet of a vehicle coming toward you or within 300 feet of a vehicle you are following.'"""
1,,,"The traffic light is green and you want to drive straight through an intersection. If a car is already in the intersection and is making a turn, you must","""a: Enter the intersection and then stop,b: Drive through the intersection. You have the right-of-way,c: Let that car complete its turn before you enter the intersection""","""c""","""Even if you have a green light, you must still yield to vehicles, bicyclists, or pedestrians already in the intersection. 'You should still stop for any vehicle, bicyclist, or pedestrian in the intersection. Only proceed if you have enough space without creating a danger to any oncoming vehicle, bicyclist, or pedestrian.' """
1,,,How can you prevent fatigue on a long trip?,"""a: Get enough sleep,b: Plan to drive long trips with a companion,c: All of the above""","""c""","""Page 9 of the DMV handbook states 'Fatigue and Drowsiness - Can affect your vision and increase reaction time to hazards.'"""
1,,,"If you encounter an aggressive driver, you should:","""a: Challenge them.,b: Get out of their way.,c: Speed up.""","""b""","""The best course of action when encountering an aggressive driver is to get out of their way.  'If a tailgater is behind you. Maintain your course and speed. Then, when safe to do so, merge right to change into another lane and allow the tailgater to pass.'"""
1,,,How many days do you have to report to DMV the sale or transfer of your vehicle?,"""a: 5 days,b: 10 days,c: 20 days""","""a""","""According to page 79, 'When you sell a vehicle, you must notify DMV within five days by completing a Notice of Transfer and Release of Liability at dmv.ca.gov/nrl.'"""
1,,,What can you do to reduce road rage?,"""a: Always signal your intention when changing lanes.,b: Talk on your cell phone while driving.,c: Use your horn frequently.""","""a""","""Signaling your intention when changing lanes helps prevent other drivers from getting frustrated and reduces the chance of road rage. The DMV Handbook states that 'You should signal: At least 100 feet before you turn. Before every lane change.'"""
1,,,You may drive off the paved roadway to pass another vehicle,"""a: If the shoulder is wide enough to accommodate your vehicle,b: If the vehicle ahead of you is turning left,c: Under no circumstances""","""c""","""According to the DMV Handbook, 'Never drive off the paved or main-traveled part of the road to pass.'"""
1,,,"When coming to a corner where there is a stop sign, you must first stop","""a: After crossing the crosswalk,b: Out far enough to see cross traffic,c: In back of the crosswalk""","""c""","""According to page 35, 'Make a full stop before entering the crosswalk or at the limit line. If there is no limit line or crosswalk, stop before entering the intersection.'"""
1,,,What should you do when there is a school bus ahead that starts flashing yellow warning lights?,"""a: Slow down and prepare to stop.,b: Stop immediately and remain stopped.,c: Cautiously pass the school bus on the left.""","""a""","""When a school bus flashes yellow lights, you must slow down and prepare to stop. 'Some school buses flash yellow lights when preparing to stop to let children off the bus. The yellow flashing lights warn you to slow down and prepare to stop.'"""
1,,,If you are driving on a highway next to a single broken white line marking:,"""a: You cannot cross the line to pass.,b: You may cross the line to pass and change lanes.,c: You may only cross the line to change lanes if you are in the left lane.""","""b""","""A broken white line indicates that you may cross the line to pass or change lanes."""
1,,,It is illegal for a person 21 years of age or older to drive with a blood alcohol concentration (BAC) that is ____ or higher.,"""a: 0.08% -- Eight-hundredths of one percent,b: 0.10% -- One-tenth of one percent,c: 0.05% -- Five-hundredths of one percent""","""a""","""The correct answer is 0.08%.  This information can be found on page 73 of the DMV handbook. The DMV handbook states, 'It is illegal for you to drive if you have a BAC of: 0.08% or higher if you are over 21 years old.'"""
1,,,When a bicyclist is making a left turn:,"""a: They may use the left lane.,b: They may cut through all lanes.,c: They may wait on the side of the road.""","""a""","""According to the DMV handbook, 'Bicyclists may… make left and right turns in the same way drivers do, using hand signals and turn lanes.'"""
1,,,Blue traffic signs offer information on:,"""a: Motorist services.,b: Construction and maintenance.,c: Mileage information""","""a""","""According to the DMV handbook on page 36, 'White Rectangular Sign' communicates many important rules you must obey."""
1,,,Carpool lanes are marked with a diamond symbol. To use these lanes during the special hours shown on the signs you must,"""a: Be driving a van or bus,b: Drive at the speed limit or have your lights on,c: Have the minimum number of passengers shown on the signs.""","""c""","""Carpool lanes are marked with a diamond symbol and the words 'Carpool Lane'. 'To use an HOV lane, one of these must apply: You have a certain number of people in your vehicle. There will be signs at the on-ramp or along the road to tell you the minimum number of people. Road signs also list the hours when the HOV rules apply.'"""
1,,,Make room for cars that are entering the freeway by:,"""a: Slowing down.,b: Merging into a different lane.,c: Maintaining your speed and position.""","""a""","""According to page 22, 'Make space for vehicles entering freeways, even if you have the right-of-way.'"""
1,,,The first thing that alcohol effects is:,"""a: Vision.,b: Judgment.,c: Balance.""","""b""","""The DMV handbook states that alcohol can 'affect your ability to drive safely and react to what you see and hear.'"""
1,,,A solid yellow line on your side of the centerline means:,"""a: Reduce your speed.,b: Traffic light ahead.,c: Do not pass.""","""c""","""A single solid yellow line marks the center of a road with two-way traffic. Do not pass a vehicle in front of you if there is only one lane of traffic going your direction and a solid yellow line on your side of the road."""
1,,,Is it legal to use your horn in residential areas?,"""a: Yes as long as you use it during the day,b: It is only legal if you live in the residential area,c: No it is not legal to use the horn in residential areas unless it is an emergency""","""c""","""The DMV handbook states on page 10: 'Use your vehicle's horn to let other drivers know you are there or warn others of a hazard. Use your horn to: - Avoid collisions. - Alert oncoming traffic on narrow mountain roads where you cannot see at least 200 feet ahead.'"""
1,,,Which child would require a child passenger restraint system?,"""a: A 9-year-old who is 4 feet 10 inches tall,b: A 10-year-old who is 5 feet 3 inches tall,c: A 7-year-old who is 4 feet 8 inches tall""","""c""","""According to The DMV handbook, children under 8 years old, or who are less than 4 feet 9 inches tall, must be secured in a child passenger restraint system in a rear seat. Option C is the only option that meets this criteria."""
1,,,It is illegal to leave a child age six or younger unattended in a vehicle on a hot day:,"""a: Even if they are secured in a child passenger restraint system.,b: If they are supervised by a person twelve years of age or older.,c: Only if the key is in the ignition.""","""a""","""The DMV handbook states 'It is illegal to leave a child who is six years old or younger unattended in a vehicle...' and 'A child may be left under the supervision of a person who is at least 12 years old.'"""
8,,,At a stop sign there is no stop line or crosswalk. You must stop,"""a: Before you enter the intersection,b: After you enter the intersection if you have a clear view of traffic on the intersecting roadway,c: At the next crosswalk""","""a""","""According to page 35 of the DMV handbook, 'Make a full stop before entering the crosswalk or at the limit line. If there is no limit line or crosswalk, stop before entering the intersection. Check traffic in all directions before proceeding.'"""
8,,,"When driving in fog, rain, or snow, use:","""a: Low beams.,b: High beams.,c: Fog lights only.""","""a""","""The DMV handbook states that 'When it is raining, use your low-beam headlights.'"""
8,,,Which of these vehicles must always stop before crossing railroad tracks?,"""a: Tank trucks with hazardous materials placards.,b: Motor homes or pickup trucks towing a boat trailer.,c: Sport utility vehicles carrying four or more persons.""","""a""","""According to page 50, 'Vehicles with these signs must stop before crossing railroad tracks.'"""
8,,,You can help keep the driver behind you a safe distance away from your vehicle by:,"""a: Driving 10 mph faster than the car behind you.,b: Driving 10 mph slower than the car behind you.,c: Maintaining a steady speed.""","""c""","""The DMV handbook states that 'Maintaining a steady speed' helps create space between your vehicle and the vehicle ahead."""
8,,,You should signal continuously while turning because it:,"""a: Is illegal to turn off your signal before completing a turn.,b: Lets other drivers know what your intentions are.,c: Is always unsafe to turn off a signal before completing a turn.""","""b""","""The DMV handbook states that you should signal when you turn because 'Always signal when you turn, change lanes, slow down, or stop. You can signal using your vehicle's signal lights or using hand-and-arm positions.'"""
8,,,Water on the road can cause a vehicle to hydroplane. Your car may hydroplane at speeds as low as:,"""a: 45 miles per hour.,b: 35 miles per hour.,c: 40 miles per hour.""","""b""","""Hydroplaning occurs when driving in wet or rainy conditions.  Hydroplaning is when a vehicle rides on water because the tires lose all contact with the road. A slight change of direction, applying the brakes, or a gust of wind could throw the vehicle into a skid.  To avoid hydroplaning: Drive slowly. Steer around standing water, if possible. Slow down if you hear sloshing sounds from the tires. Slow down when changing lanes or direction."""
8,,,You may drive off the paved roadway to pass another vehicle,"""a: If the shoulder is wide enough to accommodate your vehicle,b: If the vehicle ahead of you is turning left,c: Under no circumstances""","""c""","""According to the DMV Handbook, 'Never drive off the paved or main-traveled part of the road to pass.'"""
8,,,Which child requires a child restraint system?,"""a: A six-year old who is 4 feet 10 inches tall,b: A seven-year old who is 4 feet 7 inches tall,c: An eight-year old who is 4 feet 9 inches tall""","""b""","""According to the DMV handbook, 'Children who are under 8 years old, or who are less than 4 feet 9 inches tall: Secure in a child passenger restraint system in a rear seat.'"""
8,,,"When parking on a hill on a two-way street with no curb, you should:","""a: Turn your front wheels to the left away from the side of the road.,b: Park at a slight angle with rear wheels closer to the road's edge.,c: Turn your front wheels to the right toward the side of the road.""","""c""","""To prevent your vehicle from rolling into traffic if the brakes fail, you should turn your front wheels to the right, toward the side of the road.  'Turn the wheels so the vehicle will roll away from the center of the road if the brakes fail. Downhill: turn the wheels toward the curb.' """
8,,,"If you come to a railroad crossing with lowered gates and flashing warning lights, you should:","""a: Drive around the crossing gates if you can't see a train.,b: Come to a complete stop well behind the gates,c: Slow down and drive around the gates.""","""b""","""When the crossing devices or a person warns you a train is coming, stop at least 15 feet from the nearest track."""
8,,,"If you miss your exit on the freeway, you should not:","""a: Continue on the freeway and find an alternate route to your destination.,b: Proceed to the next exit,c: Back up on the road or shoulder.""","""c""","""According to the DMV Handbook, page 23,  'If you miss your exit, continue around until you return to your exit.'"""
8,,,You should allow an extra cushion of space:,"""a: When following a station wagon.,b: When following a driver who cannot see the rear of their vehicle.,c: When following a small passenger car.""","""b""","""The DMV handbook states, 'Following other vehicles at a safe distance gives you enough time to react if another driver makes a mistake.'  This indicates that you should allow extra space when following a driver who may have a reduced field of vision or other issues that could impair their driving."""
8,,,Alcohol is:,"""a: A stimulant.,b: An antihistamine.,c: A depressant.""","""c""","""Alcohol is a depressant. 'It is illegal to drive while under the influence of alcohol or any drug that affects your ability to drive safely.'"""
8,,,If an oncoming vehicle has started to turn left in front of you,"""a: Maintain your speed and take your right of way,b: Honk your horn to warn the driver and maintain your speed,c: Slow or stop to prevent a collision""","""c""","""When turning left, do not assume that an oncoming vehicle with its right turn signal on is turning before it reaches you. The driver may have their signal on by mistake or plan to turn just beyond you. Wait for the vehicle to start its turn before beginning the left turn."""
8,,,You must make a financial responsibility report after an accident when damage to one of the vehicles is over $750,"""a: Only if you are not insured,b: Only if it was your fault,c: No matter who was at fault""","""c""","""The DMV handbook states on page 77 that you must report the accident to DMV within 10 days if 'The collision caused more than $1,000 in damage to property.'"""
8,,,Which of the following is true about driving in bad weather?,"""a: You should always drive at the speed limit,b: Increase your following distance,c: Use cruise control to maintain speed,d: Drive with your windows down""","""b""","""The DMV handbook recommends increasing following distance in bad weather.  'Increase your following distance.'"""
8,,,It is legal to drive with an alcoholic beverage container that has been opened only if the container is:,"""a: Under the front seat.,b: In the glove department.,c: In the trunk.""","""c""","""According to the DMV handbook, 'If you are carrying any alcohol, cannabis in your vehicle, the container must be sealed and unopened. If it is open, you must keep the container in the trunk or place where passengers do not sit.'"""
8,,,Tailgating,"""a: Is a defensive driving technique,b: Cannot result in a traffic citation,c: Can frustrate other drivers and make them angry""","""c""","""Tailgating is following too closely, which can 'frustrate other drivers and make them angry.'  The DMV handbook states that it is important to leave a safe following distance. """
8,,,You drive defensively when you:,"""a: Put one car length between you and the car ahead.,b: Look only at the car in front of you while driving.,c: Keep your eyes moving to look for possible hazards.""","""c""","""Defensive driving is described as being aware of your surroundings, and the DMV handbook states that 'To drive safely, you need to know what is around you.'"""
8,,,"If you drive 55 mph in a 55 mph zone, you can be given a speeding ticket:","""a: Under no circumstances because it is always legal.,b: If the road or weather conditions require a slower speed.,c: Only if you are approaching a sharp curve in the road.""","""b""","""The DMV Handbook states, 'In California, you may never drive faster than is safe for the current road conditions. This is known as the Basic Speed Law.'"""
8,,,You should turn on your headlights:,"""a: One half hour after sunset.,b: When stopped at a railroad crossing.,c: When parked at a school.""","""a""","""The DMV Handbook states, 'Use your headlights: Beginning 30 minutes after sunset. Until 30 minutes before sunrise.'"""
8,,,You should turn on your hazard lights when,"""a: Driving in heavy rain or fog,b: Your car has broken down on the side of the road,c: You are double parked""","""b""","""The DMV handbook states 'If you need to stop because of vehicle trouble: - Turn on your emergency flashers. If your vehicle does not have emergency flashers, use your turn signals.'"""
8,,,"If there is no crosswalk and you see a pedestrian crossing your lane, you should:","""a: Make sure the pedestrian can see you before proceeding.,b: Cautiously drive around the pedestrian.,c: Stop and let the pedestrian finish crossing.""","""c""","""Pedestrians always have the right-of-way, even in unmarked crosswalks. 'Before entering an intersection, look left, right, and ahead to check for vehicles, bicyclists, and pedestrians. Be prepared to slow down and stop if necessary. Pedestrians always have the right-of-way.'"""
8,,,"If you are convicted of driving with an excessive blood alcohol concentration (BAC), you may be sentenced to serve:","""a: Up to six months in jail.,b: Up to 12 months in jail.,c: No jail time""","""a""","""The DMV handbook states on page 74 that you may be sentenced to up to six months in jail if convicted of a DUI. 'If you are convicted of a DUI, DMV will suspend or revoke your driving privilege for one year.'"""
8,,,"At dawn or dusk and in rain or snow, it can be hard to see and be seen. A good way to let other drivers know you are there is to turn:","""a: Up the instrumental panel lights.,b: On your parking lights.,c: On your headlights.""","""c""","""The DMV handbook states 'Use your headlights: When it is too dark to see from 1,000 feet away, Beginning 30 minutes after sunset, Until 30 minutes before sunrise, In adverse weather. If you need to use your windshield wipers due to fog, rain, or snow, you must turn on your low-beam headlights.'"""
8,,,"When planning to pass another vehicle, you should:","""a: Not count on other drivers to make room for you.,b: Assume the driver will let you pass if you use your turn signal.,c: Assume the driver will maintain a constant speed.""","""a""","""The DMV handbook states that 'Never assume that other drivers will give you the right-of-way.'"""
8,,,Which of the following increases your chances of having a collision?,"""a: Continuously changing lanes to pass other vehicles,b: Adjusting your rearview mirror before you start driving,c: Looking over your shoulder while making lane changes""","""a""","""Continuously changing lanes to pass other vehicles is dangerous as it can lead to collisions.  'Stay in one lane as much as possible. Do not weave in and out of traffic. Last minute lane or direction changes may increase the risk of collisions.'"""
8,,,Temporary signs used in construction and maintenance work areas:,"""a: Have a red background with green writing.,b: Have an orange background with black writing.,c: Have a yellow background with blue writing.""","""b""","""The DMV handbook states on Page 36 that 'Diamond-Shaped Sign Warns you of specific road conditions and dangers ahead.'"""
8,,,"With a Class C driver's license, a person may drive","""a: a light rail train,b: car or van or pickup truck,c: semi truck""","""b""","""On page 7, The DMV handbook states 'Most people need a noncommercial Class C driver's license.'  On page 1, it states 'For information on vehicles covered by a Class C, visit dmv.ca.gov/dl.'"""
8,,,"California's basic speed law' says, in addition to obeying the maximum speed limit, drivers must keep in mind","""a: The posted speed limit,b: Synchronized stop lights,c: Road traffic and weather conditions""","""c""","""The DMV book on page 67 states: 'In California, you may never drive faster than is safe for the current road conditions. This is known as the Basic Speed Law.'"""
8,,,When parking your vehicle parallel to the curb on a level street:,"""a: Your front wheels must be turned toward the street.,b: Your wheels must be within 18 inches of the curb.,c: One of your rear wheels must touch the curb.""","""b""","""According to the DMV handbook, when parallel parking your vehicle, 'Your vehicle should now be parallel and within 18 inches of the curb.'"""
8,,,"If a road is slippery, maintain a following distance that is:","""a: No different than normal.,b: Farther from the car ahead than normal.,c: Closer to the car ahead than normal.""","""b""","""The DMV handbook states, 'Drive more slowly than you would on a dry road. Adjust your speed for different conditions: ... Wet road: Reduce your speed by 5 to 10 mph.'"""
8,,,Which of the following substances can affect the ability to drive?,"""a: Tranquilizers,b: Cough syrups and cold tablets containing codeine or antihistamines.,c: All of the above.""","""c""","""The DMV Handbook clearly states 'It is illegal to drive while under the influence of alcohol or any drug that affects your ability to drive safely.' It also says, 'No matter what age you are, it is illegal to drive after... Taking any drug that affects your ability to drive. This includes prescriptions or over-the-counter medications.'"""
8,,,An orange and red triangular sign on a vehicle always means:,"""a: The vehicle has the right-of-way.,b: Slow-moving vehicle.,c: Shoulder work ahead.""","""b""","""The DMV handbook states on page 45 that 'Some slow-moving vehicles have an orange and red triangle on their back, such as road maintenance vehicles which usually travel at 25 mph or less.'"""
8,,,Having a driver license is a:,"""a: Right,b: Privilege,c: Requirement.""","""b""","""The DMV Handbook states that a California driver's license 'allows you to drive on public roads.'"""
8,,,Carpool lanes are marked with a diamond symbol. To use these lanes during the special hours shown on the signs you must,"""a: Be driving a van or bus,b: Drive at the speed limit or have your lights on,c: Have the minimum number of passengers shown on the signs.""","""c""","""Carpool lanes are marked with a diamond symbol and the words 'Carpool Lane'. 'To use an HOV lane, one of these must apply: You have a certain number of people in your vehicle. There will be signs at the on-ramp or along the road to tell you the minimum number of people. Road signs also list the hours when the HOV rules apply.'"""
8,,,"When driving at night with no other vehicles ahead, a driver should use","""a: High beam lights,b: Low-beam lights,c: Parking lights""","""a""","""When driving at night with no other vehicles ahead, a driver should use high-beam headlights. 'When driving at night, use your high-beam headlights on open country roads or dark city streets.'"""
8,,,"Blocking an intersection during ""rush hour"" traffic is not permitted:","""a: Unless you entered the intersection on a green light.,b: Under any circumstances,c: Unless you have the right-of-way or a green light.""","""b""","""It is against the law to stop or block an intersection where there is not enough space to completely cross before the traffic signal light turns red.  This is found on page 39."""
8,,,You are driving on a one-way street. You may only turn left onto another one-way street if:,"""a: You increase your speed before the turn.,b: Traffic on the street moves to the right.,c: Traffic on the street moves to the left.""","""c""","""You may turn left against a red light when you are turning from a one-way street onto a one-way street. Make sure there is no sign prohibiting the turn. Yield to other vehicles, pedestrians, or bicyclists who have a green light. Look both ways and turn when it is safe."""
8,,,Which of these statements is true about changing lanes?,"""a: You only need to turn and look over your right shoulder for lane changes to the right or left.,b: Look over your right shoulder for a right lane change and your left shoulder for a left lane change.,c: Vehicles with two outside mirrors do not have blind spots.""","""b""","""Before changing lanes, you should check your mirrors, check traffic behind and beside you, and then look over your shoulder in the direction you plan to move to make sure the lane is clear."""
8,,,What does a traffic signal with a yellow left arrow indicate?,"""a: Drivers should prepare to yield to oncoming traffic.,b: The protected left turn is about to end.,c: Both of the above.""","""c""","""A yellow arrow means the protected turning time is ending. The signal will change soon. If you cannot stop safely or you are already in the intersection, cautiously complete your turn. Pay attention to the next signal. It could be a: - Green or red traffic signal light. - Red arrow."""
8,,,Never make a U-turn:,"""a: In residential districts.,b: At or on a railroad crossing.,c: Where there isn't a ‘No U-turn’ sign posted.""","""b""","""The DMV handbook states, 'Never make a U-turn: ... At or on a railroad crossing.'"""
8,,,"At an intersection with stop signs at all four (or more) corners, when two cars arrive at the same time you must yield the right-of-way to the driver","""a: On your right,b: On your left,c: Signaling a turn""","""a""","""The DMV handbook states: 'If a vehicle, pedestrian, or bicyclist gets to the intersection at the same time as you, give the right-of-way to the vehicle, pedestrian, or bicyclist on your right.'"""
