section-num,section-name,question,options,correct-answer,note,difficulty,handbook-page,handbook-section
7,Alcohol and Drug Impact on the Driving Ability,A telltale sign of an intoxicated driver is:,"a: Weaving between lanes, b: Driving slower than traffic flow, c: Making abrupt stops, d: All of the above",d,"Weaving between lanes, driving noticeably slower than the normal flow of traffic, and making abrupt or unnecessary stops are all common signs of an impaired driver. Alcohol and drugs reduce coordination, judgment, and reaction time, which often shows up as poor lane control, inconsistent speed, and sudden, unsafe maneuvers.",,55,Chapter 10: Alcohol and Drug Impact on the Driving Ability
7,Alcohol and Drug Impact on the Driving Ability,"To overcome the effects of alcohol consumption, you need:","a: Tomato juice and lime, b: Hot coffee, c: Time",c,"Only time allows the body to metabolize and eliminate alcohol, restoring normal driving ability.",,55,Chapter 10: Alcohol and Drug Impact on the Driving Ability
7,Alcohol and Drug Impact on the Driving Ability,Your body eliminates approximately:,"a: Three alcoholic drinks per hour, b: One alcoholic drink per hour, c: Two alcoholic drinks per hour",b,"On average, the body can process about one standard drink per hour, though this rate varies with body size, sex, health, and other factors. Because you cannot speed up this process by coffee, cold showers, or exercise, the only safe choice is to give yourself plenty of time or avoid drinking if you plan to drive.",,56,Chapter 10: Alcohol and Drug Impact on the Driving Ability
7,Alcohol and Drug Impact on the Driving Ability,Which medications can affect driving ability?,"a: Any medication, b: Only headache medicine, c: Only diet pills",a,"Many medications—prescription, over‑the‑counter, and even some herbal products—can cause drowsiness, blurred vision, slowed reaction time, or other side effects that make driving unsafe. Always read the label and warnings, and ask your doctor or pharmacist if it is safe to drive when taking any medication.",,55,Chapter 10: Alcohol and Drug Impact on the Driving Ability
7,Alcohol and Drug Impact on the Driving Ability,A driver’s ability to operate a vehicle can be impaired by:,"a: Alcohol, b: Any medication, c: Lack of sleep, d: All of the above",d,"Alcohol slows reaction time and judgment, many medications can cause drowsiness or affect coordination, and lack of sleep leads to fatigue and slower responses. Any of these can seriously impair your ability to drive safely, so you must be cautious with alcohol, read medication labels, and avoid driving when tired.",,55,Chapter 10: Alcohol and Drug Impact on the Driving Ability
7,Alcohol and Drug Impact on the Driving Ability,Alcohol consumption negatively affects:,"a: Judgment, b: Reasoning ability, c: Vision, d: All of the above",d,"Alcohol reduces your ability to judge situations, think clearly, and see hazards. It impairs judgment, slows reasoning and decision‑making, and can blur or narrow your vision, all of which greatly increase crash risk.",,55,Chapter 10: Alcohol and Drug Impact on the Driving Ability
7,Alcohol and Drug Impact on the Driving Ability,Which medications might affect driving ability?,"a: Any medication.,b: Only headache medicine.,c: Only diet pills.",a,"Any medication, including prescriptions, over‑the‑counter drugs, and herbal products, can affect your ability to drive safely. Some may cause drowsiness, blurred vision, or slower reaction time. Always read warning labels and, when in doubt, ask a doctor or pharmacist before driving.",,55,Chapter 10: Alcohol and Drug Impact on the Driving Ability
7,Alcohol and Drug Impact on the Driving Ability,Drivers who consume alcohol before driving:,"a: Are fully aware of risks, b: Lack sufficient control over body and vehicle, c: Are better drivers due to caution",b,"Alcohol slows reaction time, blurs vision, and impairs judgment and coordination. A driver who has been drinking has less control over their body and the vehicle, which greatly increases the risk of a crash.",,55,Chapter 10: Alcohol and Drug Impact on the Driving Ability
7,Alcohol and Drug Impact on the Driving Ability,What’s the only way to lower your blood alcohol concentration (BAC?,"a: Drink coffee.,b: Exercise.,c: Allow time for your body to eliminate alcohol.",c,"Only time allows the body to process and eliminate alcohol, as coffee or exercise cannot reduce BAC or reverse alcohol’s effects.",,55,Chapter 10: Alcohol and Drug Impact on the Driving Ability
7,Alcohol and Drug Impact on the Driving Ability,What helps someone sober up after drinking alcohol?,"a: Only time.,b: A cold shower.,c: Eating food.",a,"Only time can reduce the amount of alcohol in your body. Cold showers, coffee, or food might make you feel more awake, but they do not speed up how fast your body processes alcohol, so you can still be impaired.",,56,Chapter 10: Alcohol and Drug Impact on the Driving Ability
7,Alcohol and Drug Impact on the Driving Ability,How many alcoholic drinks does your body process per hour?,"a: Three drinks.,b: One drink.,c: Two drinks.",b,"On average, the body can process about one standard drink per hour. Drinking faster than this causes alcohol to build up in your system, increasing your blood alcohol concentration and impairment. Individual factors like body size, sex, and food intake can change how impaired you become, but the safe assumption is that alcohol affects you more than you think.",,55,Chapter 10: Alcohol and Drug Impact on the Driving Ability
7,Alcohol and Drug Impact on the Driving Ability,What happens when alcohol is combined with another drug?,"a: The effects of both may be amplified.,b: No effects occur.,c: The effects of both are reduced.",a,"Alcohol and many drugs both affect the brain and nervous system. When taken together, their effects can reinforce each other, causing much greater impairment than either one alone. This can severely reduce judgment, coordination, and reaction time, making driving extremely dangerous.",,55,Chapter 10: Alcohol and Drug Impact on the Driving Ability
7,Alcohol and Drug Impact on the Driving Ability,Can you drink alcohol in a vehicle on a public highway?,"a: If you're not driving.,b: If in the back seat.,c: Laws vary by state; follow your state’s open container rules.",c,"Consuming or possessing alcohol in a vehicle's passenger area on a public highway is illegal, regardless of location or vehicle status.",,56,Chapter 10: Alcohol and Drug Impact on the Driving Ability
7,Alcohol and Drug Impact on the Driving Ability,Alcohol-related crashes account for ____ of fatalities in automotive crashes.,"a: 30 percent, b: About one‑third, c: Nearly one in three",c,"In recent years, alcohol‑impaired driving has been involved in roughly 30 percent of U.S. traffic fatalities. This shows how dangerous driving under the influence is and why you must never drive after drinking.",,55,Chapter 10: Alcohol and Drug Impact on the Driving Ability
7,Alcohol and Drug Impact on the Driving Ability,Which does not happen after drinking alcohol?,"a: Slower reflexes and reaction time.,b: Distorted speed and distance judgment.,c: Increased alertness.",c,"Alcohol slows reflexes, lengthens reaction time, and distorts judgment of speed and distance. It also reduces alertness and concentration. It does not make you more alert; even small amounts of alcohol impair safe driving ability.",,55,Chapter 10: Alcohol and Drug Impact on the Driving Ability
7,Alcohol and Drug Impact on the Driving Ability,"As alcohol accumulates in your blood, it:","a: Slows your reactions, b: Reduces your confidence, c: Metabolizes faster",a,"As alcohol builds up in your bloodstream, it slows your reaction time and impairs judgment. Drivers may feel more confident, but their actual driving ability is reduced, making crashes more likely.",,55,Chapter 10: Alcohol and Drug Impact on the Driving Ability
7,Alcohol and Drug Impact on the Driving Ability,Drinking coffee after consuming alcohol:,"a: Lowers blood alcohol concentration, b: Neutralizes alcohol’s effects, c: Has no effect on blood alcohol concentration",c,Coffee does not reduce BAC or counteract alcohol’s impairing effects; only time allows the body to process alcohol.,,55,Chapter 10: Alcohol and Drug Impact on the Driving Ability
7,Alcohol and Drug Impact on the Driving Ability,Which factors influence alcohol’s effects?,"a: Food in the stomach, b: Body weight, c: Time between drinks, d: All of the above",d,"Food in your stomach slows alcohol absorption, body weight affects how concentrated the alcohol becomes in your blood, and more time between drinks allows your body to process alcohol. All of these factors influence your blood alcohol concentration (BAC) and how impaired you become.",,55,Chapter 10: Alcohol and Drug Impact on the Driving Ability
7,Alcohol and Drug Impact on the Driving Ability,Drinking alcohol and driving is:,"a: A minor safety issue, b: A serious safety issue, c: Safe with minimal drinks",b,"Drinking alcohol and driving is a serious safety issue because alcohol slows reaction time, reduces coordination, and impairs judgment. Even small amounts can affect your ability to drive safely, and driving under the influence greatly increases the risk of crashes, injuries, and death.",,55,Chapter 10: Alcohol and Drug Impact on the Driving Ability
7,Alcohol and Drug Impact on the Driving Ability,"To avoid alcohol-related crash risks, you should:","a: Decide not to drive before drinking, b: Say “No thanks, I’m driving,” c: Call a taxi, d: All of the above",d,"The safest way to avoid alcohol-related crash risk is to separate drinking from driving entirely. Deciding not to drive before drinking, refusing alcohol because you are driving, and using a taxi or other ride service are all effective ways to ensure you do not drive impaired.",,56,Chapter 10: Alcohol and Drug Impact on the Driving Ability
7,Alcohol and Drug Impact on the Driving Ability,When is it legal to have an open alcohol container in a vehicle’s passenger area?,"a: When the vehicle is stopped on a public road.,b: Never in the passenger area on a public road in a standard passenger vehicle.,c: When the vehicle is parked on a public road.",b,"Open‑container laws generally prohibit open alcoholic beverages in the passenger area of a vehicle on a public road, whether the vehicle is moving or stopped. However, many states allow exceptions, such as in the living area of a motorhome, in a limousine or bus where passengers may legally drink, or when the vehicle is on private property. For test purposes, you should know that when you are driving or parked on a public street or highway in a normal passenger vehicle, you may not have an open alcohol container in the passenger area.",,56,Chapter 10: Alcohol and Drug Impact on the Driving Ability
7,Alcohol and Drug Impact on the Driving Ability,You may drink alcohol in a vehicle on a public highway:,"a: If not driving, b: In the back seat, c: In the back of a pick-up truck, d: None of the above — it is always illegal",d,"Consuming or possessing open alcohol containers on public roads is illegal, regardless of location in the vehicle.",,56,Chapter 10: Alcohol and Drug Impact on the Driving Ability
7,Alcohol and Drug Impact on the Driving Ability,Consuming which substances may impair driving and lead to a DUII arrest?,"a: Beer, wine, or liquor, b: Controlled substances like illegal drugs or prescriptions, c: Inhalants like glue or paint, d: All of the above",d,"Alcohol, illegal drugs, some prescription medications, and inhalants can all impair judgment, reaction time, and coordination. Any substance that affects your ability to drive safely can lead to a DUI or similar impaired-driving charge, even if it is a legal medication. You must always be sure you are sober and unimpaired before driving.",,55,Chapter 10: Alcohol and Drug Impact on the Driving Ability
7,Alcohol and Drug Impact on the Driving Ability,Alcohol:,"a: Slows reflexes and reaction time, b: Induces sleep, c: Increases alertness",a,"Alcohol is a depressant that slows your brain and body. It reduces judgment, slows reflexes and reaction time, and makes it harder to control the vehicle safely.",,55,Chapter 10: Alcohol and Drug Impact on the Driving Ability
7,Alcohol and Drug Impact on the Driving Ability,A driver taking a non-prescription medication should:,"a: Check the drug’s label before driving, b: Opt for alcohol instead, c: Drive despite any warning labels",a,"Many over‑the‑counter medicines can cause drowsiness, dizziness, or slowed reaction time. Always read the label for driving or operating‑machinery warnings, and if you are unsure how a medication will affect you, ask a doctor or pharmacist before driving.",,55,Chapter 10: Alcohol and Drug Impact on the Driving Ability
7,Alcohol and Drug Impact on the Driving Ability,Which qualities does alcohol consumption negatively affect?,"a: Judgment.,b: Reasoning ability.,c: Vision.,d: All of the above.",d,"Alcohol quickly affects several mental and physical abilities needed for safe driving, including judgment, reasoning, and vision. Judgment is especially critical because it influences all driving decisions, such as speed choice, following distance, and whether it is safe to pass or turn. Any alcohol in your system can reduce your ability to make safe choices, even before you feel drunk.",,55,Chapter 10: Alcohol and Drug Impact on the Driving Ability
7,Alcohol and Drug Impact on the Driving Ability,How does alcohol affect driving skills and judgment?,"a: Improves driving but impairs judgment.,b: Negatively impacts both driving skills and judgment.,c: Has no effect on driving or judgment.",b,"Alcohol slows reaction time, reduces coordination, and affects vision, all of which harm driving skills. It also impairs judgment, making drivers more likely to take risks and misjudge speed, distance, and traffic situations. Even small amounts of alcohol can negatively affect safe driving.",,55,Chapter 10: Alcohol and Drug Impact on the Driving Ability
7,Alcohol and Drug Impact on the Driving Ability,Alcohol consumption causes:,"a: Reduced concentration, b: Impaired coordination, c: Slower decision-making, d: All of the above",d,"Alcohol affects the brain and nervous system, reducing concentration, slowing thinking and decision-making, and impairing coordination and reaction time. Because it does all of these, any amount of drinking can make driving unsafe.",,56,Chapter 10: Alcohol and Drug Impact on the Driving Ability
7,Alcohol and Drug Impact on the Driving Ability,What happens when alcohol is mixed with prescription or over-the-counter drugs?,"a: The drug reduces alcohol’s effects.,b: Alcohol aids the drug in curing illness.,c: The combination amplifies the effects of both.",c,"Mixing alcohol with prescription or over‑the‑counter medications can greatly increase drowsiness, dizziness, and slowed reaction time. The combination often makes each substance more impairing than it would be alone, which can severely reduce your ability to drive safely even at low doses.",,55,Chapter 10: Alcohol and Drug Impact on the Driving Ability
7,Alcohol and Drug Impact on the Driving Ability,Blood alcohol content (BAC is influenced by all except:,"a: Body weight, b: Amount of alcohol consumed, c: Type of alcoholic beverage",c,"Blood alcohol content (BAC) is affected by how much alcohol you drink, how quickly you drink it (time between drinks), and personal factors like body weight. It is not significantly changed by the type of alcoholic beverage or by physical fitness. Because time between drinks does affect BAC, it is not the correct choice for an exception in this question.",,55,Chapter 10: Alcohol and Drug Impact on the Driving Ability
7,Alcohol and Drug Impact on the Driving Ability,How can you avoid alcohol-related crash risks?,"a: Decide not to drive before drinking., b: Say, 'No thanks, I’m driving.'., c: Call a taxi., d: All of the above.",d,"To avoid alcohol‑related crash risks, plan ahead not to drive if you will be drinking, refuse alcohol if you are the driver, and arrange a safe ride such as a taxi, rideshare, or designated driver. The key is to separate drinking from driving entirely so you are never behind the wheel while impaired.",,55,Chapter 10: Alcohol and Drug Impact on the Driving Ability
8,Motor Vehicle Crashes,Defensive drivers should:,"a: Keep their eyes moving, b: Look for potential trouble spots, c: Have action plans, d: All of the above",d,"Defensive driving means constantly scanning the road, checking mirrors, and watching for changing conditions. Good defensive drivers look ahead for potential hazards and always have a plan for how they will react if something goes wrong, such as another driver stopping suddenly or a pedestrian stepping into the road.",,59,Chapter 11: Motor Vehicle Crashes
8,Motor Vehicle Crashes,What is a 'No zone'?,"a: A no-passing zone.,b: A one-way traffic area.,c: The blind spot of a large vehicle.",c,"A 'No Zone' is the large blind spot around trucks and other large vehicles where the truck driver cannot see you in their mirrors. Staying out of these areas, especially directly behind, beside the cab, and close in front, reduces the risk of a collision.",,59,Chapter 11: Motor Vehicle Crashes
8,Motor Vehicle Crashes,Distracted driving can be caused by:,"a: Eating, drinking, or smoking, b: Talking or texting on a phone, c: Changing a radio station or CD, d: All of the above",d,"Distracted driving is anything that takes your eyes off the road, your hands off the wheel, or your mind off driving. Eating, drinking, or smoking, using a phone to talk or text, and changing the radio or music all reduce your attention and control. Because all of these activities can lead to crashes, you should avoid them or minimize them while driving.",,59,Chapter 11: Motor Vehicle Crashes
8,Motor Vehicle Crashes,"If your vehicle blocks traffic after an accident, you should:","a: Move it off the road if possible, b: Leave it in place, c: Wait for police before moving",a,"If your vehicle is drivable and no one is seriously injured, you should move it out of the traffic lane to the shoulder or a safe area. This helps prevent additional crashes and keeps traffic flowing. Only leave the vehicle where it is if it cannot be moved or moving it would be unsafe.",,59,Chapter 11: Motor Vehicle Crashes
8,Motor Vehicle Crashes,What should you do if someone is injured in an accident you’re involved in?,"a: Move the injured immediately.,b: Leave the injured where they are.,c: Avoid moving the injured unless necessary.",c,"After a crash, avoid moving an injured person unless there is immediate danger (such as fire, risk of explosion, or being struck by traffic). Unnecessary movement can worsen neck, back, or internal injuries. Call emergency services, keep the person warm, and provide basic first aid if you are trained.",,59,Chapter 11: Motor Vehicle Crashes
8,Motor Vehicle Crashes,"If involved in an accident, a driver should:","a: Stop at or near the scene, b: Avoid standing in traffic lanes, c: Turn off the ignition of wrecked vehicles, d: All of the above",d,"After a crash, you must stop at or near the scene, move to a safe location if possible, and never stand in active traffic lanes. Turning off the ignition of wrecked vehicles helps prevent fires and further danger. These steps help protect you, other drivers, and any injured people.",,59,Chapter 11: Motor Vehicle Crashes
8,Motor Vehicle Crashes,What helps conserve gasoline while driving?,"a: Idling in the driveway.,b: Rapid acceleration.,c: Gradual slowing and smooth driving.",c,"To save fuel, drive smoothly: look ahead, ease off the accelerator early, and slow down gradually instead of braking hard at the last moment. Avoid idling and rapid acceleration, both of which waste gasoline.",,59,Chapter 11: Motor Vehicle Crashes
8,Motor Vehicle Crashes,"After an accident, you should:","a: Stop immediately, b: Help the injured, c: Call the police, d: All of the above",d,"After any collision, you must stop at or near the scene, check for injuries and give reasonable assistance without moving injured people unless there is immediate danger, and promptly notify the police as required. Doing all three is both a legal duty and important for safety.",,59,Chapter 11: Motor Vehicle Crashes
8,Motor Vehicle Crashes,"If involved in an accident with an injured person, you should:","a: Move the injured immediately, b: Leave the injured in place, c: Not move the injured unnecessarily, keep them warm, and administer first aid",c,"After a crash, do not move an injured person unless there is immediate danger, such as fire or risk of another collision. Unnecessary movement can worsen neck, back, or internal injuries. Keep the person warm, reassure them, call 911, and give first aid only within your level of training until help arrives.",difficult,59,Chapter 11: Motor Vehicle Crashes
8,Motor Vehicle Crashes,What should you do if you strike an unattended parked vehicle and can’t find the owner?,"a: You’ve done enough.,b: Stay until police arrive.,c: Leave a note with your details.",c,"If you hit a parked vehicle and cannot locate the owner, you must leave a written note in a secure, visible place on the vehicle with your name, address, and contact/accident details, and report the crash as required by law. Simply leaving without this information is considered a hit-and-run.",,59,Chapter 11: Motor Vehicle Crashes
8,Motor Vehicle Crashes,All automotive crashes must be reported within ____ days.,"a: 10, b: 20, c: 30",a,"In Texas, crashes that are not investigated by police and involve no injury or death but cause property damage of $1,000 or more must be reported to TxDOT within 10 days. This is not for every minor fender‑bender, but for crashes meeting that damage threshold when law enforcement does not complete a report.",,59,Chapter 11: Motor Vehicle Crashes
8,Motor Vehicle Crashes,Drivers who eat or drink while driving:,"a: Are more likely to make driving errors., b: Struggle to drive slowly., c: Are better drivers because they're not hungry.",a,"Eating or drinking while driving is a form of distraction. It takes at least one hand off the wheel and diverts your attention from the road, which can lead to slower reaction times, poor lane control, and an increased risk of a crash. Drivers who eat or drink while driving are more likely to make errors, not fewer.",,59,Chapter 11: Motor Vehicle Crashes
8,Motor Vehicle Crashes,What is the most common cause of traffic crashes?,"a: New drivers.,b: Human error.,c: Bad weather.",b,"Most crashes are caused by human error, such as inattention, misjudging gaps, speeding, or failing to yield. Road and weather conditions matter, but driver decisions and mistakes are the leading cause.",,59,Chapter 11: Motor Vehicle Crashes
8,Motor Vehicle Crashes,Common causes of traffic accidents include:,"a: Inattentive driving, b: Excessive speed for conditions, c: Following too closely, d: All of the above",d,Many crashes are caused by driver behavior. Inattentive driving means you may not see hazards in time. Driving too fast for conditions reduces the time and distance you have to react and stop safely. Following too closely (tailgating) leaves almost no space to brake if the vehicle ahead slows or stops suddenly. All of these behaviors significantly increase crash risk.,,59,Chapter 11: Motor Vehicle Crashes
8,Motor Vehicle Crashes,A leaky exhaust system is hazardous because it can cause:,"a: Hearing loss, b: Pollution, c: Carbon monoxide poisoning",c,"A leaky exhaust system can allow carbon monoxide gas to enter the passenger compartment. Carbon monoxide is colorless and odorless and can quickly cause headache, dizziness, confusion, or unconsciousness, which can lead to a crash or even death. Any suspected exhaust leak should be repaired immediately.",,59,Chapter 11: Motor Vehicle Crashes
8,Motor Vehicle Crashes,"If you collide with an unattended vehicle, you should:","a: Continue driving.,b: Locate the owner or leave a note.,c: Avoid contacting your insurance.",b,"If you hit an unattended vehicle, you must stop, try to locate the owner, and if you cannot, leave a clearly written note with your name, contact information, and a brief description of what happened, then report the crash as required by law.",,59,Chapter 11: Motor Vehicle Crashes
8,Motor Vehicle Crashes,An inattentive driver is one who:,"a: Daydreams or stares off the road, b: Talks to a passenger while maintaining eye contact, c: Focuses only on the vehicle ahead, d: All of the above",d,"An inattentive driver is anyone whose mind or eyes are not properly on the driving task. Daydreaming, turning to look at and talk with passengers, or staring only at the vehicle ahead instead of scanning the whole roadway all reduce awareness and increase crash risk.",,59,Chapter 11: Motor Vehicle Crashes
8,Motor Vehicle Crashes,Anything that causes you to ____ can lead to a crash.,"a: Take your eyes off the road, b: Remove your hands from the wheel, c: Divert your attention from driving, d: All of the above",d,"Anything that takes your eyes off the road, your hands off the wheel, or your mind off driving is a distraction and can lead to a crash. Visual, manual, and cognitive distractions all reduce your ability to react to hazards in time.",,59,Chapter 11: Motor Vehicle Crashes
8,Motor Vehicle Crashes,What should you do if you’re involved in an accident?,"a: Stop immediately.,b: Help the injured.,c: Call the police.,d: All of the above.",d,"If you are involved in a crash, you must stop immediately at or near the scene, without blocking traffic more than necessary. Then check for injuries, call 911 or the police, and give help to anyone who is hurt without moving them unless there is immediate danger (such as fire). Exchange information with the other driver and remain at the scene as required by law.",difficult,59,Chapter 11: Motor Vehicle Crashes
8,Motor Vehicle Crashes,"What should you do if the driver ahead is distracted, driving with one hand, and talking to a passenger?","a: Give them extra space., b: Recognize their reduced safety margin., c: Avoid copying their behavior., d: All of the above.",d,"When you see a distracted driver, the safest response is to increase your following distance and give them extra space. A distracted driver is more likely to brake suddenly, drift in their lane, or miss traffic signals. By backing off and not driving right next to them, you give yourself more time to react if they make a mistake. You should also recognize that their crash risk is higher and avoid copying their unsafe behavior.",difficult,59,Chapter 11: Motor Vehicle Crashes
8,Motor Vehicle Crashes,"If you hit an unattended parked vehicle and can’t find the owner, you must:","a: Do nothing further, b: Stay until police arrive, c: Leave a note with your name, address, and accident details",c,"If you hit a parked vehicle and cannot locate the owner, you are legally required to stop and leave a written note in a secure, visible place on the vehicle. The note must include your name, address, and a brief description of what happened. When possible, you should also report the crash according to your state’s reporting rules.",,59,Chapter 11: Motor Vehicle Crashes
8,Motor Vehicle Crashes,A leaking exhaust system can:,"a: Cause excessive oil consumption, b: Require an earlier vehicle tune-up, c: Cause drowsiness while driving",c,"A leaking exhaust system can let carbon monoxide and other fumes enter the passenger compartment. Carbon monoxide is colorless and odorless and can cause headache, dizziness, drowsiness, and even death. If you suspect an exhaust leak, have the vehicle inspected and repaired immediately.",,59,Chapter 11: Motor Vehicle Crashes
8,Motor Vehicle Crashes,The most common cause of traffic crashes is:,"a: New drivers, b: Human error, c: Bad weather",b,"Most traffic crashes are caused by human error, not by road conditions or vehicle failure. Inattention, distraction, speeding, following too closely, and failing to yield are examples of driver mistakes that lead to the majority of collisions.",,59,Chapter 11: Motor Vehicle Crashes
8,Motor Vehicle Crashes,Don’t tailgate other vehicles because:,"a: You may not see the road ahead, b: You may not have time to stop if the vehicle ahead slows suddenly, c: You may miss the vehicle’s turn signals, d: All of the above",d,"Tailgating reduces your view of the road ahead, cuts your reaction time if the vehicle in front slows or stops suddenly, and can make it harder to notice its brake or turn signals. Keeping a safe following distance gives you time and space to react.",,59,Chapter 11: Motor Vehicle Crashes
8,Motor Vehicle Crashes,"If you’re upset after a workplace incident, before driving you should:","a: Play the radio loudly, b: Drive fast to vent, c: Take time to calm down",c,Strong emotions like anger or frustration can distract you and lead to aggressive or unsafe driving. Take time to calm down before driving so you can focus fully on the road and make good decisions.,,59,Chapter 11: Motor Vehicle Crashes
8,Motor Vehicle Crashes,What should you do if involved in a collision?,"a: Move the injured far from the road.,b: Avoid moving the injured unless necessary.,c: Insist the injured are fine without medical help.",b,"After a collision, your first priority is safety. Call emergency services and avoid moving injured people unless there is an immediate danger, such as fire or oncoming traffic. Moving someone with a neck, back, or serious injury can make the injury worse. Keep them still, calm, and warm until help arrives.",,59,Chapter 11: Motor Vehicle Crashes
8,Motor Vehicle Crashes,Which commonly causes traffic accidents?,"a: Inattentive driving.,b: Excessive speed for conditions.,c: Following too closely.,d: All of the above",d,"Inattentive driving, driving too fast for conditions, and following too closely are all major causes of crashes. Any of these can reduce your time and space to react, so they are all common contributors to traffic accidents.",,59,Chapter 11: Motor Vehicle Crashes
8,Motor Vehicle Crashes,What should you provide after an accident?,"a: Insurance and registration details.,b: Your name and address.,c: All required information (name, address, insurance, registration) and reasonable assistance to the injured.",c,"After a crash, you must stop and provide your name, address, and vehicle registration and insurance information to the other parties involved and to police when requested. You are also required to provide reasonable assistance to anyone who is injured, such as calling 911 or helping arrange medical care, as long as it is safe for you to do so.",,59,Chapter 11: Motor Vehicle Crashes
8,Motor Vehicle Crashes,What should you do if your vehicle is blocking traffic after an accident?,"a: Move it off the roadway if possible.,b: Never move it.,c: Wait for police before moving.",a,"After a minor crash, if no one is seriously injured and the vehicles are drivable, you should move your vehicle out of the traffic lane to the shoulder or a safe area. This reduces the risk of another collision. You must stay at the scene, exchange information, and follow any reporting requirements.",,59,Chapter 11: Motor Vehicle Crashes
8,Motor Vehicle Crashes,What should you do if angry from a work incident before driving?,"a: Play the radio loudly.,b: Drive fast to vent.,c: Cool off before driving.",c,"If you are angry or upset, do not start driving until you have calmed down. Strong emotions can reduce your attention, increase risk-taking, and lead to aggressive driving, which greatly increases the chance of a crash.",,59,Chapter 11: Motor Vehicle Crashes
9,Pedestrian Safety,"Before entering a roundabout, you must slow down and yield to:","a: Vehicles in the roundabout, b: Bicyclists in the roundabout, c: Pedestrians in or at crosswalks around the roundabout, d: All of the above",d,"Before entering a roundabout, you must slow down and yield to all traffic already in the circle, including vehicles and bicyclists. You must also yield to pedestrians in crosswalks at the entrances and exits of the roundabout. Yielding to everyone already in or legally crossing near the roundabout prevents conflicts and collisions.",,61,Chapter 12: Pedestrian Safety
9,Pedestrian Safety,"When an emergency vehicle with flashing lights is visible, you must:","a: Slow down and stay in your lane, b: Keep driving in your lane, c: Pull to the right and stop",c,"When an emergency vehicle with flashing lights and/or siren approaches from behind, you must pull as close as safely possible to the right side of the road and stop, remaining stopped until the vehicle has passed, unless directed otherwise by officials.",,61,Chapter 12: Pedestrian Safety
9,Pedestrian Safety,Drivers must yield to a pedestrian:,"a: Whenever they are in a crosswalk or otherwise lawfully in the roadway, b: Only in a marked crosswalk, c: Only if on the same side of the road",a,"You must always use extra care around pedestrians, but you are legally required to yield when they are in a crosswalk or otherwise lawfully in the roadway. Even if a pedestrian is acting unsafely, you must do everything you reasonably can to avoid hitting them, including slowing or stopping.",,61,Chapter 12: Pedestrian Safety
9,Pedestrian Safety,"If pedestrian hybrid beacon lights are off, it means:","a: Proceed with caution, b: Slow down and prepare to stop, c: Stop completely",a,"A pedestrian hybrid beacon (PHB) only controls traffic when it is activated. When the lights are dark (off), drivers should treat the crossing like any other uncontrolled crosswalk: proceed, but do so cautiously and be prepared to yield to pedestrians in or entering the crosswalk.",,61,Chapter 12: Pedestrian Safety
9,Pedestrian Safety,What must you do when making a right turn on a green light?,"a: Maintain normal speed.,b: Stop and check for police.,c: Yield to pedestrians.",c,"Yield to pedestrians in the intersection when making a right turn on a green light, unless prohibited by a sign.",,61,Chapter 12: Pedestrian Safety
9,Pedestrian Safety,A person using a white cane or guide dog is likely:,"a: A deaf individual, b: Conducting a traffic study, c: A blind individual",c,"A white cane or a guide dog identifies a blind or visually impaired pedestrian. You must yield the right‑of‑way, use extra caution, and never honk or block their path, as they rely on sound and touch to navigate safely.",,61,Chapter 12: Pedestrian Safety
9,Pedestrian Safety,What should you do near a blind pedestrian with a white cane or guide dog?,"a: Slow down and be ready to stop.,b: Take the right-of-way.,c: Proceed normally.",a,"When you see a blind pedestrian with a white cane or guide dog, you must slow down, be prepared to stop, and yield the right-of-way. Give them extra time and space to cross safely, and never honk or rev your engine, as this can startle or confuse them.",,61,Chapter 12: Pedestrian Safety
9,Pedestrian Safety,What should you do at an intersection with a green light and pedestrians crossing against the red?,"a: Honk your horn.,b: Speed up to pass the pedestrians.,c: Stop to let pedestrians cross safely.",c,"Even if pedestrians are crossing against the light, you must yield if they are in the intersection. Slow or stop to let them cross safely; do not honk or try to drive around them, as their safety takes priority.",,61,Chapter 12: Pedestrian Safety
9,Pedestrian Safety,"If a crossing guard is directing traffic in a school zone, you must:","a: Follow the guard’s directions, b: Follow surrounding traffic despite the guard, c: Assume the guard shouldn’t direct traffic",a,"Crossing guards in school zones are authorized to control traffic to protect children and pedestrians. You must obey their signals and instructions, even if they differ from traffic lights or what other drivers are doing.",,61,Chapter 12: Pedestrian Safety
9,Pedestrian Safety,"If a pedestrian hybrid beacon flashes yellow, it means:","a: Proceed with caution, b: Slow down and prepare to stop, c: Stop completely",b,"At a pedestrian hybrid beacon, a flashing yellow light tells drivers to slow down and be prepared to stop because the signal is about to change to steady yellow and then red. You do not have to stop yet, but you must be ready to stop for pedestrians when the signal changes.",,61,Chapter 12: Pedestrian Safety
9,Pedestrian Safety,What are a driver’s responsibilities toward pedestrians?,"a: Ensure pedestrians see your vehicle., b: Always yield, even if they’re in the wrong., c: Yield only when pedestrians have the right-of-way.",b,"Drivers must use extreme care around pedestrians and do everything reasonably possible to avoid hitting them, even if the pedestrian is crossing improperly. You are required to yield to pedestrians in crosswalks and when they are legally crossing, but you must also slow, stop, or take evasive action to avoid a collision with any pedestrian in the roadway, regardless of who is legally right or wrong.",,61,Chapter 12: Pedestrian Safety
