section-num,section-name,question,options,correct-answer,note
2,"Signals, Signs, and Markers",When can you proceed through a yellow light intersection?,"a: If an emergency vehicle is crossing.,b: If pedestrians are crossing.,c: If you’re turning right.",c,"If already in the intersection when the light turns yellow, proceed carefully to clear the intersection."
3,"Signaling, Passing, and Turning",What type of line allows passing another vehicle?,"a: Broken white.,b: Double solid yellow.,c: Solid yellow.",a,Broken white lines separate same-direction traffic and allow passing when the passing lane is clear.
4,"Parking, Stopping, or Standing",How far must your parked vehicle be visible from in each direction?,"a: 100 feet.,b: 50 feet.,c: 200 feet.",c,Ensure your parked vehicle is visible for at least 200 feet in all directions to avoid obstructing traffic.
5,Speed and Speed Limits,Drive below the posted speed limit when:,"a: Conditions are less than ideal, b: You see a police car, c: Entering a highway with other cars",a,Reduce speed below the posted limit in adverse conditions like rain or fog to maintain control and safety.
5,Speed and Speed Limits,A speed limit represents:,"a: The maximum or minimum speed under hazardous conditions, b: The maximum or minimum speed under ideal conditions, c: A suggested speed under ideal conditions",b,"A speed limit defines the legal maximum or minimum speed under ideal conditions, though drivers must adjust for hazards like weather or road work."
6,Some Special Driving,At a double railroad crossing:,"a: Proceed after one train passes, b: Always stop before crossing, c: Check for another train after one passes",c,"After one train passes, check for another on adjacent tracks to ensure it’s safe to cross."
6,Some Special Driving,What should you do when driving to an unfamiliar area?,"a: Rely on road signs.,b: Plan your trip in advance.,c: Know only the general destination.",b,Plan your route in advance when driving to unfamiliar areas to avoid confusion and ensure a safer journey.
4,"Parking, Stopping, or Standing",You may drive in the HOV lane if:,"a: Your vehicle has two or more occupants, b: You’re driving slower than traffic, c: You’re driving faster than traffic",a,"HOV lanes are reserved for vehicles with two or more occupants, promoting carpooling and reducing congestion."
6,Some Special Driving,"If a flagger is directing traffic in a construction zone, you must:","a: Follow the flagger’s directions, b: Follow surrounding traffic despite the flagger, c: Assume the flagger shouldn’t direct traffic",a,"Flaggers in construction zones have authority to direct traffic, and drivers must obey their instructions to ensure safety."
6,Some Special Driving,"As your speed increases, your field of vision:","a: Expands, b: Narrows, c: Remains unchanged",b,"Higher speeds reduce your field of vision, limiting your ability to detect hazards, requiring greater caution."
6,Some Special Driving,What increases your vehicle’s stopping distance?,"a: Wet or icy roads.,b: Paved highways.,c: Driving at night.",a,"Wet or icy roads increase stopping distance, requiring slower speeds to maintain control and avoid skidding."
3,"Signaling, Passing, and Turning",When may you pass a vehicle on the right shoulder?,"a: Never.,b: When the vehicle ahead is too slow.,c: When the vehicle ahead is turning.",a,"Never pass on the right shoulder, as it is illegal and unsafe; pass only on the main road when conditions allow."
2,"Signals, Signs, and Markers",A red traffic signal requires you to:,"a: Stop at the stop line, b: Stop before entering a crosswalk, c: Stop before entering the intersection, d: All of the above",d,"A red traffic light mandates stopping at the stop line, before a crosswalk, or before entering the intersection to ensure safety."
9,Pedestrian Safety,Who must yield when a driver is turning and a pedestrian is crossing without a traffic light?,"a: The last to move, b: The driver, c: The slower party",b,Drivers must yield to pedestrians crossing without a traffic light to ensure their safety.
10,Bicycle Laws and Safety,What should you do while backing a vehicle?,"a: Rely only on mirrors.,b: Flash your lights.,c: Look through the rear window.",c,"Turn your head to look through the rear window while backing, as mirrors alone may miss children or small objects."
1,Right-of-Way,At a four-way stop:,"a: The first vehicle to arrive has the right-of-way, b: The last vehicle to arrive has the right-of-way, c: One driver may proceed without stopping",a,"At a four-way stop, the first vehicle to arrive proceeds first; if two arrive simultaneously, the vehicle on the right has priority."
8,Motor Vehicle Crashes,What should you provide after an accident?,"a: Insurance and registration details.,b: Your name and address.,c: Assistance to the injured.",c,"After an accident, provide your name, address, insurance, and registration details, and offer reasonable assistance to anyone injured."
2,"Signals, Signs, and Markers",What does a steady yellow arrow at a traffic signal indicate?,"a: Merge into the arrow’s lane.,b: Slow to a stop if safe.,c: Turn left after yielding to traffic and pedestrians.",b,"A steady yellow arrow warns that a red arrow is imminent, so drivers should stop unless they are already in the intersection."
4,"Parking, Stopping, or Standing",What should you do when you hear or see an emergency vehicle approaching?,"a: Stop immediately.,b: Drive to the right and stop.,c: Proceed slowly to let it pass.",b,"Drive to the right side of the road and stop, avoiding intersections, to allow an emergency vehicle to pass safely."
8,Motor Vehicle Crashes,A leaky exhaust system is hazardous because it can cause:,"a: Hearing loss, b: Pollution, c: Carbon monoxide poisoning",c,"A defective exhaust system may leak carbon monoxide into the vehicle, posing a risk of poisoning that can impair or endanger the driver."
6,Some Special Driving,"When driving at night with an oncoming vehicle approaching, your headlights should be:","a: On high beam, b: On low beam, c: Off, using parking lights",b,Use low beam headlights at night when approaching or following another vehicle to avoid blinding others.
5,Speed and Speed Limits,What’s the first response to reduced visibility?,"a: Turn on headlights.,b: Reduce speed.,c: Turn on wipers.",b,Reduce speed first when visibility decreases to maintain control and respond to hazardous road conditions.
6,Some Special Driving,"If another vehicle risks hitting you, you should:","a: Sound your horn, b: Wave your arms, c: Use your emergency lights",a,"Sounding your horn alerts other drivers or pedestrians to your presence, helping prevent a collision."
2,"Signals, Signs, and Markers",Downward-facing triangular signs:,"a: Indicate school zones, b: Instruct drivers to yield, c: Mark construction zones",b,"Downward-facing triangular signs, typically red and white, direct drivers to yield to traffic or pedestrians for safety."
3,"Signaling, Passing, and Turning",When may you pass another vehicle?,"a: In a curve or on a hill.,b: On the shoulder.,c: If your lane is next to a solid yellow line.",c,"Pass only when the passing lane is clear, not on hills, curves, or the shoulder, and not over solid yellow lines."
4,"Parking, Stopping, or Standing","A 'No stopping' sign indicates that, unless instructed by a police officer, you may stop only:","a: To unload packages briefly, b: To avoid interfering with other traffic, c: To drop off passengers",b,"A 'No stopping' sign allows stopping only to comply with traffic signals, police directives, or to prevent conflicts with other vehicles, ensuring traffic flow."
2,"Signals, Signs, and Markers",A flashing yellow light at an intersection indicates:,"a: Slow down and proceed cautiously, b: Continue through normally, c: Stop and wait for a green light",a,"A flashing yellow light signals caution, requiring drivers to reduce speed, scan for hazards, and proceed carefully."
8,Motor Vehicle Crashes,"If you’re upset after a workplace incident, before driving you should:","a: Play the radio loudly, b: Drive fast to vent, c: Take time to calm down",c,Calming down before driving prevents emotional distractions that could impair safe driving.
8,Motor Vehicle Crashes,Don’t tailgate other vehicles because:,"a: You may not see the road ahead, b: You may not have time to stop if the vehicle ahead slows suddenly, c: You may miss the vehicle’s turn signals, d: All of the above",d,"Following too closely reduces visibility, reaction time, and signal detection, increasing the risk of rear-end collisions."
1,Right-of-Way,Must you pull over for an emergency vehicle?,"a: Regardless of your direction.,b: Only if it’s following you.,c: Only if it’s approaching from the opposite direction.",a,"Pull over and stop for an emergency vehicle with flashing lights, regardless of its direction of approach."
2,"Signals, Signs, and Markers","If a pedestrian hybrid beacon flashes red, it means:","a: Proceed with caution, b: Slow down and prepare to stop, c: Stop completely and proceed if clear",c,"A flashing red pedestrian hybrid beacon requires a full stop, with drivers proceeding only when the crosswalk is clear."
6,Some Special Driving,"When approaching a heavy truck from behind on a hill, you should know:","a: The truck may be slower than the speed limit, b: You may not safely pass, c: Passing is illegal, d: All of the above",d,"Trucks may travel slower on hills, and passing is often unsafe or illegal due to limited visibility."
1,Right-of-Way,If two drivers arrive simultaneously at a four-way stop:,"a: The driver on the right has priority, b: The driver on the left has priority, c: One may proceed without stopping",a,"At a four-way stop, the vehicle on the right has the right-of-way when arriving simultaneously, ensuring orderly movement."
2,"Signals, Signs, and Markers",A speed restriction sign:,"a: Can be ignored in adverse weather, b: Is triangular, c: Is blue with black lettering",b,"Speed restriction signs, often attached to curve or turn warnings, are triangular and indicate a recommended safe speed, especially in poor weather."
3,"Signaling, Passing, and Turning",You should signal to turn ____ before beginning the turn.,"a: 100 feet, b: 50 feet, c: 20 feet",a,Signal at least 100 feet before a turn to clearly communicate your intentions to other drivers.
6,Some Special Driving,'Highway hypnosis' results from which driving condition?,"a: Staring at the road for extended periods, b: Taking frequent breaks, c: Excessive sleep before a trip",a,"Highway hypnosis occurs when a driver fixates on the road ahead for too long, leading to a trance-like state that reduces awareness and increases crash risk."
4,"Parking, Stopping, or Standing","When stopped on an incline, you should:","a: Leave extra space in front of your vehicle, b: Stop at an intersection, c: Stop at a stop sign",a,Extra space in front of your vehicle on an incline prevents collisions if the vehicle ahead rolls backward when traffic resumes.
6,Some Special Driving,What should you do on major highways?,"a: Stay alert.,b: Keep your eyes moving.,c: Be ready to react to hazards.",c,"Stay alert, scan for hazards, and avoid fixating on one point to prevent highway hypnosis and ensure quick reactions."
8,Motor Vehicle Crashes,What should you do if your vehicle is blocking traffic after an accident?,"a: Move it off the roadway if possible.,b: Never move it.,c: Wait for police before moving.",a,"Move your vehicle off the roadway after a minor collision if possible, but stay at the scene to provide information."
2,"Signals, Signs, and Markers","If a green arrow changes to a solid green light, you:","a: May still turn but must yield to oncoming traffic, b: Must go straight, c: Retain the right-of-way to turn",a,"A solid green light allows turns in the arrow’s direction, but drivers must yield to oncoming traffic and pedestrians."
6,Some Special Driving,When seeing angry drivers around you:,"a: Avoid eye contact, b: Avoid provocative gestures, c: Distance yourself from them, d: All of the above",d,"Avoiding eye contact, gestures, and maintaining distance from angry drivers reduces the risk of escalating road rage."
6,Some Special Driving,A good defensive driver:,"a: Always drives slowly, b: Anticipates other drivers’ actions, c: Maintains a constant speed",b,Defensive drivers actively monitor other road users’ behavior and anticipate potential hazards to prevent collisions.
6,Some Special Driving,A space cushion around your vehicle is important because it:,"a: Prevents distractions from other vehicles, b: Gives you time to react to sudden situations, c: Maintains safe traffic flow",b,"Maintaining a space cushion provides critical time to respond to unexpected actions by other drivers, reducing collision risks."
1,Right-of-Way,How should you merge onto a freeway?,"a: Proceed slowly waiting for an opening.,b: Accelerate faster than traffic speed.,c: Use hazard lights until merged.",a,"Use the on-ramp to accelerate to traffic speed, check for an opening, and merge smoothly while yielding to freeway traffic."
1,Right-of-Way,What should you do if you hear a siren behind you on the roadway?,"a: Stop where you are.,b: Pull over to the right and stop.,c: Speed up to clear the way.",b,Pull over to the right and stop to create a clear path for an emergency vehicle approaching from behind.
10,Bicycle Laws and Safety,Bicycles on the road:,"a: Must always yield to vehicles, b: Have no specific road rules, c: Are vehicles with equal rights and responsibilities",c,"Bicycles are considered vehicles, with the same rights and duties as motor vehicles, requiring mutual respect on the road."
1,Right-of-Way,"When seeing a vehicle entering your lane from a freeway ramp, you should:","a: Maintain speed and position, b: Honk to alert them, c: Ignore them as you have priority",a,"Maintain speed and position but, if possible, change lanes or adjust speed to allow safe merging for the entering vehicle."
4,"Parking, Stopping, or Standing",What must you do when an emergency vehicle with sirens or lights approaches?,"a: Slow down until it passes.,b: Drive to the right and stop.,c: Motion for it to pass.",b,Immediately drive to the right side of the road and stop to yield to an emergency vehicle with active sirens or lights.
5,Speed and Speed Limits,"What does a “Reduced speed, 35 mph” sign mean?","a: The 35 mph limit starts at the sign.,b: The limit starts at the next sign.,c: You have time to slow down later.",a,"A “Reduced speed” sign with a posted speed indicates the new limit begins at that sign, requiring immediate speed reduction."
6,Some Special Driving,What should you do when passing a recently parked vehicle?,"a: Assume the driver may open the door.,b: Speed up.,c: Brake hard.",a,"Assume the driver of a parked vehicle may open their door, requiring extra caution to avoid collisions."
2,"Signals, Signs, and Markers",A double solid yellow line in the center of a two-lane road means:,"a: Traffic moves in opposite directions and passing is prohibited, b: Traffic moves in opposite directions and passing is allowed if safe, c: Traffic moves in the same direction and passing is prohibited",a,"Double solid yellow lines indicate that traffic flows in opposite directions and passing is not allowed for either side, ensuring safety on two-lane roads."
6,Some Special Driving,Which statement is true?,"a: Sudden weather changes require driving adjustments, b: Slow down in rain and fog, c: Be aware of vehicles behind in bad weather, d: All of the above",d,"Weather changes demand driving adjustments, slower speeds in rain or fog, and awareness of following vehicles."
3,"Signaling, Passing, and Turning",When should you return to your lane after passing?,"a: When you feel far enough ahead.,b: When the other driver signals you.,c: When directly next to the passed vehicle.",a,"Return to your lane when you can see the entire passed vehicle in your rearview mirror, signaling your intent."
1,Right-of-Way,When must you yield to other drivers?,"a: When entering from a garage or alley.,b: When they’re on your left at an unmarked intersection.,c: When your signal is a green arrow.",a,"Yield to other drivers and pedestrians when entering a street from a garage, alley, or driveway."
3,"Signaling, Passing, and Turning",You may not cross a single broken white or yellow line:,"a: If it interferes with traffic, b: When turning left into a driveway, c: If the car ahead is disabled",a,"Crossing a broken line is prohibited if it disrupts traffic flow, ensuring safe passing or lane changes."
2,"Signals, Signs, and Markers",A reflective orange triangle on a vehicle’s rear indicates:,"a: A slow-moving vehicle, b: An ambulance, c: A school bus",a,"An orange triangle signifies a slow-moving vehicle traveling at 25 mph or less, such as farm equipment or horse-drawn carriages."
1,Right-of-Way,"At an intersection with a yield sign, you should:","a: Always stop before entering, b: Yield only to traffic on the right, c: Yield only to traffic on the left",a,"A yield sign requires slowing down and yielding to traffic or pedestrians in the intersection, stopping if necessary."
3,"Signaling, Passing, and Turning","When a road has a solid yellow line and a broken yellow line, with the broken line next to your lane, you may pass:","a: Only in an emergency, b: If on an expressway, c: If traffic is clear",c,"A broken yellow line on your side allows passing if the road is clear of oncoming traffic, ensuring safe overtaking."
6,Some Special Driving,"When driving in sleet or snow, you should:","a: Keep windshield and mirrors clear, b: Increase following distance, c: Approach vehicles cautiously, d: All of the above",d,"Clear windshields, longer following distances, and cautious approaches are essential for safe driving in winter conditions."
3,"Signaling, Passing, and Turning","While waiting to turn left at an intersection, you should:","a: Signal and keep wheels turned left, b: Signal and keep wheels straight, c: Flash headlights to clear traffic",b,Signal and keep wheels straight to avoid being pushed into oncoming traffic if rear-ended.
4,"Parking, Stopping, or Standing","When parking uphill with a curb, what should you do?","a: Keep front wheels straight and set the brake.,b: Turn front wheels away from the curb.,c: Turn front wheels toward the curb.",b,Turn front wheels away from the curb when parking uphill to prevent rolling into traffic if brakes fail.
2,"Signals, Signs, and Markers",What should you do at a steady green traffic light?,"a: Proceed unless vehicles or pedestrians are in the intersection.,b: Stop if a police officer is nearby.,c: Treat it as a four-way stop.",a,"At a steady green light, proceed but yield to any vehicles or pedestrians still in the intersection to avoid collisions."
6,Some Special Driving,What should you know about sharing the road with trucks?,"a: Trucks need longer stopping distances.,b: Trucks pass faster on downgrades.,c: Trucks have a smaller turning radius.",a,"Trucks require longer distances to stop due to their size, so maintain extra space and visibility when driving near them."
7,Alcohol and Drug Impact on the Driving Ability,Alcohol:,"a: Slows reflexes and reaction time, b: Induces sleep, c: Increases alertness",a,"Alcohol, a depressant, slows reflexes, reaction time, and cognitive functions, impairing safe driving abilities."
3,"Signaling, Passing, and Turning",How far in advance should you signal a turn?,"a: 100 feet.,b: 50 feet.,c: 20 feet.",a,Signal at least 100 feet before turning to inform other drivers of your intentions and ensure safety.
8,Motor Vehicle Crashes,"After an accident, you should:","a: Stop immediately, b: Help the injured, c: Call the police, d: All of the above",d,"Stop, assist the injured without unnecessary movement, and call the police to report the accident."
8,Motor Vehicle Crashes,What should you do if you strike an unattended parked vehicle and can’t find the owner?,"a: You’ve done enough.,b: Stay until police arrive.,c: Leave a note with your details.",c,"Leave a written note with your name, address, and accident details if you strike an unattended vehicle and can’t locate the owner."
6,Some Special Driving,What should you use when driving in fog?,"a: Parking lights.,b: Low beam headlights.,c: High beam headlights.",b,"Low beam headlights are essential in fog, rain, or snow to enhance visibility without causing glare."
8,Motor Vehicle Crashes,What is a 'No zone'?,"a: A no-passing zone.,b: A one-way traffic area.,c: The blind spot of a large vehicle.",c,"'No zones' refer to the blind spots around large vehicles like trucks, where smaller vehicles should avoid lingering to prevent collisions."
1,Right-of-Way,What should you do while waiting to turn left in an intersection?,"a: Signal and keep wheels turned left.,b: Signal and keep wheels straight.,c: Flash headlights to signal drivers.",b,Keep wheels straight while waiting to turn left to avoid being pushed into oncoming traffic if rear-ended.
6,Some Special Driving,"At night, it is most difficult to see:","a: Road signs, b: Pedestrians, c: Other vehicles",b,"Pedestrians are hardest to see at night due to their small size and lack of prominent lighting, requiring extra caution."
2,"Signals, Signs, and Markers",What do work zone signs indicate?,"a: It’s summer.,b: Stop and back up immediately.,c: Less than ideal driving conditions.",c,"Orange work zone signs signal road work, requiring extra caution due to workers, equipment, or road changes."
1,Right-of-Way,What should you avoid when making a right turn?,"a: Signaling to other drivers.,b: Swinging too wide.,c: Slowing down.",b,"Avoid swinging too wide during a right turn to prevent interfering with other vehicles, while signaling and slowing appropriately."
2,"Signals, Signs, and Markers",What does a steady green arrow at a traffic signal mean?,"a: Merge into the arrow’s lane.,b: Slow to a stop if safe.,c: Turn in the arrow’s direction after yielding.",c,"A steady green arrow permits turns in the indicated direction, but drivers must yield to traffic and pedestrians already in the intersection."
